2025-11-26 18:04:10,635 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 22:01:19,819 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=3, column=29, offset=96>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 96, 'line': 3, 'column': 29}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: "\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(img:Image)\n            RETURN DISTINCT id(img) AS id,\n                   coalesce(img.id, 'image_' + toString(id(img))) AS name\n            "
2025-11-26 22:01:19,820 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=4, column=57, offset=167>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 167, 'line': 4, 'column': 57}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: "\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(img:Image)\n            RETURN DISTINCT id(img) AS id,\n                   coalesce(img.id, 'image_' + toString(id(img))) AS name\n            "
2025-11-26 22:01:19,820 | INFO     | clustering           | Export: 48 nodes (entities + images)
2025-11-26 22:01:19,884 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=6, column=29, offset=272>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 272, 'line': 6, 'column': 29}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(src)\n            MATCH (src)-[:MENTIONED_IN|DEPICTS*1]-(a:Entity)\n            MATCH (a)-[r:RELATION|RELATED]->(b:Entity)\n            // Ensure b is also relevant/reachable (optimization)\n            RETURN DISTINCT id(a) AS a, id(b) AS b,\n                   coalesce(r.confidence, 1.0) AS w\n            '
2025-11-26 22:01:19,885 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=6, column=41, offset=284>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 284, 'line': 6, 'column': 41}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(src)\n            MATCH (src)-[:MENTIONED_IN|DEPICTS*1]-(a:Entity)\n            MATCH (a)-[r:RELATION|RELATED]->(b:Entity)\n            // Ensure b is also relevant/reachable (optimization)\n            RETURN DISTINCT id(a) AS a, id(b) AS b,\n                   coalesce(r.confidence, 1.0) AS w\n            '
2025-11-26 22:01:19,920 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=4, column=29, offset=143>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 143, 'line': 4, 'column': 29}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(img:Image)\n            MATCH (img)-[:DEPICTS]->(e:Entity)\n            RETURN DISTINCT id(e) AS e, id(img) AS img\n            '
2025-11-26 22:01:19,921 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=4, column=41, offset=155>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 155, 'line': 4, 'column': 41}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(img:Image)\n            MATCH (img)-[:DEPICTS]->(e:Entity)\n            RETURN DISTINCT id(e) AS e, id(img) AS img\n            '
2025-11-26 22:01:19,932 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=5, column=19, offset=184>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 184, 'line': 5, 'column': 19}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(c:Chunk)\n            MATCH (c)<-[:MENTIONED_IN]-(a:Entity)\n            MATCH (c)<-[:MENTIONED_IN]-(b:Entity)\n            WHERE id(a) < id(b)\n            RETURN id(a) AS a, id(b) AS b, count(*) AS co\n            '
2025-11-26 22:01:19,932 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=5, column=27, offset=192>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 192, 'line': 5, 'column': 27}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(c:Chunk)\n            MATCH (c)<-[:MENTIONED_IN]-(a:Entity)\n            MATCH (c)<-[:MENTIONED_IN]-(b:Entity)\n            WHERE id(a) < id(b)\n            RETURN id(a) AS a, id(b) AS b, count(*) AS co\n            '
2025-11-26 22:01:19,932 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=6, column=20, offset=217>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 217, 'line': 6, 'column': 20}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(c:Chunk)\n            MATCH (c)<-[:MENTIONED_IN]-(a:Entity)\n            MATCH (c)<-[:MENTIONED_IN]-(b:Entity)\n            WHERE id(a) < id(b)\n            RETURN id(a) AS a, id(b) AS b, count(*) AS co\n            '
2025-11-26 22:01:19,933 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=6, column=32, offset=229>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 229, 'line': 6, 'column': 32}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (u:User {id:$uid})-[:INTERESTED_IN]->(c:Chunk)\n            MATCH (c)<-[:MENTIONED_IN]-(a:Entity)\n            MATCH (c)<-[:MENTIONED_IN]-(b:Entity)\n            WHERE id(a) < id(b)\n            RETURN id(a) AS a, id(b) AS b, count(*) AS co\n            '
2025-11-26 22:01:19,933 | INFO     | clustering           | Export: 258 weighted edges
2025-11-26 22:01:19,936 | INFO     | clustering           | Running Leiden on 48 nodes / 258 edges (resolution=1.0000)
2025-11-26 22:01:19,979 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-26 22:01:20,008 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-26 22:01:20,010 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-26 22:01:20,010 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
